epoch,loss,val_loss
4,-0.35897676313101357,-0.17379204405320658
5,-0.3511464837524626,-0.16831159350034353
6,-0.37225586789495807,-0.17123705229243716
7,-0.35825735505889444,-0.15806784682177208
8,-0.4196409252674683,-0.1534045052689475
9,-0.37515726054671905,-0.17765693930355278
10,-0.3799791953859538,-0.1748709003818599
11,-0.40868033819338856,-0.16701564192771912
12,-0.3780521407945832,-0.1721087546163314
13,-0.37599997793821466,-0.17480832363104679
14,-0.3994089675986249,-0.18127885128917506
15,-0.3830191149659779,-0.16886030736605864
16,-0.39679463985173596,-0.16974994379120903
17,-0.3967211838186222,-0.16812246667219322
18,-0.3969547892138906,-0.17228312548753377
19,-0.41435283835786973,-0.16167076938861125
20,-0.3857907626363966,-0.15704735710814194
21,-0.39077834734567124,-0.16779502684497904
22,-0.3771939286545141,-0.16671321593418503
23,-0.411091610789299,-0.17134629914889465
24,-0.35984971648768377,-0.17884247744683687
25,-0.3994646396325982,-0.18556468749775867
26,-0.39609019828021974,-0.16668303592784986
27,-0.4031822348342222,-0.19033566731456164
28,-0.3766649052174422,-0.18085551950517934
29,-0.3839967148868661,-0.17262860166059957
30,-0.35985504526336837,-0.17648773771282789
31,-0.39769542994706525,-0.18195699316424294
32,-0.40079654652373237,-0.1673287645838148
33,-0.364941311578681,-0.16349460050107795
34,-0.4234630727945869,-0.16017409091865695
35,-0.4113917761378818,-0.1733045863944131
36,-0.4195747827961497,-0.1680801896806303
37,-0.38865670959154763,-0.1537801473386935
38,-0.4166710403428149,-0.15642622425092348
39,-0.39440587681272754,-0.15554283035768046
40,-0.41466630692768813,-0.16869398508522962
41,-0.3881832592793385,-0.17301436131064957
42,-0.4039502341816895,-0.169271718484123
43,-0.39873813215951276,-0.17207492646333333
44,-0.42878651707919674,-0.17005082401069435
45,-0.4178642494523007,-0.17175701824394432
46,-0.4127251221172845,-0.1814206693623517
47,-0.41020498015826806,-0.1684611528306394
48,-0.378775281102761,-0.1867526874348924
49,-0.36888261333755823,-0.17063910332885948
50,-0.4026310119939887,-0.18244910038806297
51,-0.41125125222735937,-0.18705481778109773
52,-0.39537783120484915,-0.17938235935729904
53,-0.37744717222096313,-0.18521261134663144
54,-0.406411218688004,-0.17830130618971748
55,-0.42316776601707234,-0.17905056617549947
56,-0.398779315067761,-0.16860886690848378
57,-0.4034685628569644,-0.15281528959403168
0,-0.021463529862320193,-0.018679998917402803
1,-0.029076010327229333,-0.027962677017018035
2,-0.041447909469257825,-0.039887980957116397
3,-0.057177358587781335,-0.054971394671516106
4,-0.07285474792013985,-0.07006713445042516
5,-0.0921844886711885,-0.08856555197265122
6,-0.1046671513709929,-0.1060186512358896
7,-0.1295964876141573,-0.1166318253828929
8,-0.13836795426905155,-0.13022668184814873
9,-0.15616812407202327,-0.13449249670400723
10,-0.16112070922384558,-0.14691249158356215
11,-0.16939719277972734,-0.15431348324477018
12,-0.1841051429896157,-0.1617874930520634
13,-0.19481501555473535,-0.17298002344566388
14,-0.18669519105622934,-0.1662359627393576
15,-0.20160558171222864,-0.1777946670631786
16,-0.2077376695797425,-0.17479139255298362
17,-0.20597254060923317,-0.18394078428928667
18,-0.21399945508350027,-0.18776961931815514
19,-0.21724444420374545,-0.20256219706037543
20,-0.22116396874189376,-0.19010047614574432
21,-0.2224104307418646,-0.19630258473066184
22,-0.2283547288241164,-0.2163518020412424
23,-0.22849554087107,-0.19589119920363793
24,-0.23844771484791305,-0.2187407434314162
25,-0.23212470924577763,-0.19615263778429765
26,-0.23333269226427522,-0.20407584113079114
27,-0.2349013644379455,-0.22089932940818452
28,-0.2404420394306035,-0.23049518072998132
29,-0.23715491260026955,-0.2340864453996931
30,-0.2547947324239291,-0.23919906852009531
31,-0.23437638699548716,-0.22633234779913347
32,-0.238016064121173,-0.24137130576175647
33,-0.25725471354447876,-0.2436209402896546
34,-0.24786110961622046,-0.18179897030631265
35,-0.2528322415868032,-0.23373594863729164
36,-0.2625616289191432,-0.23168329436045426
37,-0.24561889885469926,-0.24509009325897302
38,-0.2627509784388852,-0.2327761004914294
39,-0.254962415763965,-0.24183629011059857
40,-0.24554545043350814,-0.25703957742387123
41,-0.2587700684221915,-0.2449775572334017
42,-0.26912629772887436,-0.24290667130396917
43,-0.26312778660884273,-0.2614692878592145
44,-0.24712197847433925,-0.22983383821262107
45,-0.2578378379190524,-0.26220324815629603
46,-0.26407337587106505,-0.2651871121846713
47,-0.26379760205745695,-0.27224053589852304
48,-0.26180786693219055,-0.26412537137230674
49,-0.2567054150635714,-0.2629001707166106
50,-0.2831725776195526,-0.2769339050237949
51,-0.2626618741007594,-0.2526515214652805
52,-0.26780753553837766,-0.2551268976140808
53,-0.2690447392301265,-0.2696568129154352
54,-0.26413514934132754,-0.26361179974052934
55,-0.26903372849385765,-0.2605857456123436
56,-0.2787699812788583,-0.2718966788315511
57,-0.2738100525944732,-0.25587116394724163
58,-0.2799985621766137,-0.2705890654207586
59,-0.2813615736127819,-0.26440097850102645
60,-0.26934608344907884,-0.25174353836656926
61,-0.274066175458972,-0.2804344797527397
62,-0.2714679768452278,-0.2605766218442183
63,-0.2838720869559508,-0.2344252375456003
64,-0.270550348906937,-0.2577419814827678
65,-0.26908199365583724,-0.25792650894804314
66,-0.27838830960134003,-0.27849290036893154
67,-0.29258315772205207,-0.2831970977259206
68,-0.28268759645962166,-0.27495176386047193
69,-0.2831627086726661,-0.2626745628786611
70,-0.2821014559514112,-0.2807480111554429
71,-0.2814582753639955,-0.2763144714491708
72,-0.2763305327173361,-0.27213570410078697
73,-0.2811256822689559,-0.2769217153826913
74,-0.2797300069375026,-0.2832653976076252
75,-0.2939788288984102,-0.27543993834610825
76,-0.28804126868285046,-0.2815612453025776
77,-0.28481305695131687,-0.26281116133207805
78,-0.28799135220515265,-0.26088103422751796
79,-0.27645937137189924,-0.2686065484534253
80,-0.284371388500387,-0.24980803505404964
81,-0.29022689650095806,-0.26297891008984914
82,-0.27672975384272064,-0.26922234368848275
83,-0.2795091176187837,-0.27770164346956944
84,-0.29507764530365754,-0.27608840314896554
85,-0.29417651419515733,-0.2821470068378763
86,-0.283909329641754,-0.2711861447973566
87,-0.2891168630461103,-0.27748655748891304
88,-0.28945022431703715,-0.2817789889298953
89,-0.29184833596381105,-0.28155257544674717
90,-0.29621713985820664,-0.2747740611270234
91,-0.2943904864572987,-0.27911420248366975
92,-0.29664658544125494,-0.2528106609543601
93,-0.28033403297622894,-0.28175300163227124
94,-0.2907842931035277,-0.26409505749796774
95,-0.29737745489065465,-0.27376001090793817
96,-0.3063425959855164,-0.2763013014426598
97,-0.2959720697975898,-0.26816538729510464
98,-0.298449757811311,-0.28443302787267244
99,-0.3001293251218722,-0.28638650264058796
100,-0.31659384346925296,-0.2835579155893116
101,-0.299759224443238,-0.28931744183812824
102,-0.30981289785961774,-0.2870149206329178
103,-0.3155791063848069,-0.2927428791811178
104,-0.3167391683046634,-0.2903036082183922
105,-0.30470431908733486,-0.2751009673862667
106,-0.3108088623645694,-0.2914216148329305
107,-0.30466027453888295,-0.2905756631395319
108,-0.3176261840552246,-0.2864702946537144
109,-0.3163074199543443,-0.2874206632048219
110,-0.31449336982690373,-0.283326546896945
111,-0.30641157722105405,-0.29023118710124884
112,-0.318978516557782,-0.29017680179286787
113,-0.30838969442033276,-0.27677115143000425
114,-0.3123868225779202,-0.2837998736035693
115,-0.3092972001472077,-0.2911554036232141
116,-0.31525120564869474,-0.29203015434872975
117,-0.31477346900821657,-0.2934873731254221
118,-0.3164960690666287,-0.27932886926682443
119,-0.30802754713938785,-0.2906934962822841
120,-0.3114359262230483,-0.28634181782439516
121,-0.3145950992033843,-0.2939714188431645
122,-0.31553731732319434,-0.2931447192862794
123,-0.3013401693427471,-0.2902496067377237
124,-0.3093742996454239,-0.28217925180445663
125,-0.31438683178517723,-0.2919158807822636
126,-0.3123518093345092,-0.2936189940997532
127,-0.31252624002786783,-0.28572072170592927
128,-0.30981019526333003,-0.2960510587954259
129,-0.3028194638647774,-0.29401204235606143
130,-0.3141915332961392,-0.29087015920942955
131,-0.31558908830961413,-0.2794962653091976
132,-0.3177095919538656,-0.2908304350061731
133,-0.3201336227836217,-0.2896775979917128
134,-0.31853271085162493,-0.2969478971355564
135,-0.31627980419962676,-0.29445761835182105
136,-0.3147230337192486,-0.2805594081407065
137,-0.3200891749074422,-0.2855240761578738
138,-0.3128416701005055,-0.2978609662789565
139,-0.32350451476180675,-0.2920181965762442
140,-0.31526805653473255,-0.2867592176893255
141,-0.31461682638456656,-0.2946552005442944
142,-0.3261538140995558,-0.28511809352990036
143,-0.31140033992437216,-0.28705948689481714
144,-0.32708907265995824,-0.29326754333553734
145,-0.3182908829043028,-0.2921933983708476
146,-0.32474745285016887,-0.29614072972601585
147,-0.3190626475524593,-0.2984055162786127
148,-0.32952745865607996,-0.29565973301510234
149,-0.30981411698252653,-0.2845389125766335
150,-0.3201243226344769,-0.2952475980087951
151,-0.3173173537781072,-0.2837589106389454
152,-0.31008599501151546,-0.27835223700974016
153,-0.3193187764448713,-0.28193502177248947
154,-0.31624495134903835,-0.2892085787031677
155,-0.32958641571679886,-0.301749641423697
156,-0.31772993581811176,-0.2974924759550409
157,-0.3252605537315468,-0.2951105623454838
158,-0.32020219977085407,-0.29632649284142715
159,-0.31712911996253046,-0.2989842636244638
160,-0.3155937788560409,-0.29153071884270554
161,-0.3145384297863423,-0.30037592105813077
162,-0.3168867570023204,-0.2855883741771782
163,-0.3205893343131159,-0.2882246583045184
164,-0.32630859685994185,-0.292964681491747
165,-0.3233715756723918,-0.2936982486274216
166,-0.3206021524676981,-0.29230735655669327
167,-0.3193456164362498,-0.2775109443035755
168,-0.32329670621374273,-0.2982212465543013
169,-0.3233502376389194,-0.2914286837145522
170,-0.318601936485964,-0.2823280145178784
171,-0.3291359536922895,-0.2920052183198405
172,-0.3148305433773503,-0.27544740300912124
173,-0.325068622139784,-0.2957222913647746
174,-0.3237020187653028,-0.29799736856104253
175,-0.32441343991492894,-0.26605697025309555
176,-0.32783373867728044,-0.288576840371876
177,-0.32448245391443176,-0.2902969334806715
178,-0.32301343175081104,-0.2957210128123944
179,-0.3302850111778536,-0.3067985628987407
180,-0.33029508682397696,-0.29939774988771795
181,-0.3243322755281742,-0.3019182341439383
182,-0.32044618372163625,-0.29247742629313206
183,-0.3251776418074425,-0.2987396812045967
184,-0.3232866582158324,-0.2929969826242426
185,-0.3239257395885151,-0.2994927321816539
186,-0.3272623865641365,-0.29394696407265714
187,-0.32792583690204474,-0.2898408287501597
188,-0.32662085859806506,-0.2981334318826487
189,-0.31868025537618655,-0.29078182938334707
190,-0.33110264477791723,-0.2937098489357875
191,-0.3272596161032832,-0.2993702325192127
192,-0.3231169504778726,-0.27309470648293965
193,-0.3255513734244681,-0.2890402134303208
194,-0.3251188136444191,-0.2969430393570072
195,-0.3219570697275634,-0.29825629932539804
196,-0.3300434341797462,-0.2968051747961359
197,-0.32392775090699344,-0.2983582664977063
198,-0.3255790614530176,-0.2927262150979304
199,-0.3175556245691997,-0.29246157506010034
200,-0.3311990298234023,-0.29584237671160435
201,-0.3299195745710245,-0.2946406498060122
202,-0.3199692108121115,-0.29127156767216356
203,-0.3339914282927146,-0.2984308050228999
204,-0.3288745916901027,-0.2805495255596035
205,-0.32446625137451995,-0.2938038202432486
206,-0.33526684470879015,-0.291598888871434
207,-0.32851543194287786,-0.2883792552319202
208,-0.33061031103134153,-0.29403936600947117
209,-0.33680928759660916,-0.2999095687499413
0,-0.3266220790967894,-0.29465132329490157
1,-0.323961518283851,-0.3069894457911397
2,-0.33131039113246746,-0.28875801130965517
3,-0.31377512063173685,-0.3020317557748857
4,-0.3294065986789708,-0.2954967555763957
5,-0.3314247959763697,-0.30042482896165534
6,-0.3298162632975085,-0.2945855105971242
7,-0.32591667113935247,-0.2944398368452931
8,-0.3284829432035194,-0.29893134386984854
9,-0.32228754504854457,-0.2982120798839318
10,-0.32488177727715684,-0.29454210793579017
11,-0.3208351350005935,-0.29436890928299875
12,-0.3304323895371019,-0.30052982581840765
13,-0.33830059166340265,-0.2953510290973789
14,-0.33206102980507746,-0.30009651773578516
15,-0.3353818513728954,-0.29885694220825865
16,-0.33004728262082184,-0.3019487170072702
17,-0.33376466512384984,-0.2995535976939149
18,-0.32881030073306833,-0.292014370907794
19,-0.3297904499352272,-0.27891570722663794
20,-0.31788546200151796,-0.3007822184117286
21,-0.3254675665261722,-0.29748357619558063
22,-0.324117162934056,-0.29471285330070246
23,-0.3285683070558881,-0.29049278779344245
24,-0.3285721082693294,-0.3023508754405346
25,-0.33542392518785263,-0.29790812239542114
26,-0.32604663839211334,-0.30083354423334313
27,-0.32440851166330537,-0.287054799415253
28,-0.3236504118038337,-0.2963042642389025
29,-0.3352595646053333,-0.29899086926009627
30,-0.3324724238845381,-0.30163393177828945
31,-0.34363988012297275,-0.2979908205650665
0,-0.33389822525573787,-0.2989923362876033
1,-0.3248396916713763,-0.30077094920388947
2,-0.3281037636212449,-0.2953411049240238
3,-0.33846036216564607,-0.2965633826596396
4,-0.32746164962386604,-0.2994821651296301
5,-0.32374559919438767,-0.30474155355285815
6,-0.33151822773056416,-0.3042652525089599
7,-0.32634244417014563,-0.2985150856631143
8,-0.33473813496622956,-0.2985512070603423
9,-0.32811890920596337,-0.29717735340307044
10,-0.32776101658171847,-0.2980015338449688
11,-0.3244615565808931,-0.30343416988194644
12,-0.3241554368287325,-0.29554077950152724
13,-0.32534730239238785,-0.29358411342888086
14,-0.3322421850575608,-0.29374414649638503
15,-0.3277136017953543,-0.30404705857182596
16,-0.3314463188523366,-0.2974089781989108
17,-0.3289342858084482,-0.29351859924557444
18,-0.32325041726231574,-0.3006661930582026
19,-0.326944135973976,-0.2873273423084846
20,-0.33233768202364444,-0.2863955265218085
21,-0.3174437217283009,-0.2944736290764023
22,-0.3347838625484275,-0.29712744761299303
23,-0.3340774911300203,-0.2841504720541147
24,-0.32060902508119693,-0.2968903498335199
25,-0.3209495348503968,-0.29835769861609074
26,-0.3351026678830385,-0.3011115059092805
27,-0.3289831389558105,-0.2878230607116615
28,-0.33588980660030165,-0.28034109008181224
29,-0.3293283142541584,-0.301419252877707
30,-0.3325896389670108,-0.3021565963933756
31,-0.32901412032544614,-0.30243811371562246
32,-0.3446439280918323,-0.30280088919859666
33,-0.3242968562245369,-0.29851279776174944
34,-0.33656284535862036,-0.2969081493524405
35,-0.3239415330439806,-0.3044786335347773
0,-0.3237125117218856,-0.29577276700145594
1,-0.32059953833809335,-0.296600878566176
2,-0.3257389181541265,-0.3020486952839317
3,-0.33203748778532477,-0.2980445793696812
4,-0.3256551639148683,-0.2959316621769916
5,-0.3291691844976401,-0.29055671803243865
6,-0.3201419199455757,-0.29740681360056115
7,-0.3216252094916715,-0.28584806408200947
8,-0.32608553243957406,-0.29466847960765546
9,-0.33090296327160096,-0.294632294348308
10,-0.33167112231864343,-0.2958785246361743
11,-0.3372197546290629,-0.3004059388742342
12,-0.32536444363703254,-0.2926920164417435
13,-0.3217306173208988,-0.2946658556932931
14,-0.3360777386661732,-0.29590372331849824
15,-0.3289329289331049,-0.29694591347987837
16,-0.32724643833175,-0.3001795126186622
17,-0.32024398438460994,-0.29673760245134545
18,-0.32291351186529715,-0.2956693398428487
19,-0.3293192192460551,-0.28588263837845773
20,-0.3277646677226436,-0.2896276348894769
21,-0.3228058483527631,-0.30013975697559314
22,-0.3295478974350818,-0.29063834708470565
23,-0.33193384854099417,-0.2976456779045063
24,-0.32418648336507094,-0.29723046245155754
25,-0.32903951110730645,-0.29621666031224386
26,-0.33854149771100694,-0.3025785753360161
27,-0.3351874550183614,-0.29822705735217087
28,-0.3224246632872206,-0.29143195754879125
29,-0.33841884759304774,-0.2969091325015812
30,-0.3297674749470964,-0.29802426073577376
31,-0.33917806884556106,-0.30061322843635474
32,-0.3377449283642428,-0.2915690536354924
33,-0.3297883698886091,-0.2952190814437447
34,-0.32573343142298344,-0.2978820931780469
35,-0.32577544314260704,-0.3006093282620985
36,-0.33801604920264444,-0.29735136359602543
37,-0.332275366041866,-0.2991265114192124
38,-0.31581335522386494,-0.30429654461996897
39,-0.33072276163827347,-0.2941826139832591
40,-0.3308200918081153,-0.29874181485438084
41,-0.32832159203819083,-0.2971569781120007
42,-0.33252682654083077,-0.2995702729120359
43,-0.32854810440298265,-0.3000986998552804
44,-0.33822032779001343,-0.30017092529233996
45,-0.32964527686588635,-0.30041553931576864
46,-0.335021170332462,-0.30145066125052317
47,-0.3219415584696999,-0.29676297503513294
48,-0.33264422145756806,-0.3016987341445881
49,-0.33934083330722253,-0.2802916156066643
50,-0.32702843520952307,-0.2938565567627058
51,-0.33831197859681383,-0.2931451181789021
52,-0.3269326448591833,-0.2897482177058419
53,-0.3292976314468043,-0.29604888846586036
54,-0.33492579783192117,-0.3019506764280927
55,-0.33093982157499896,-0.29152091093115756
56,-0.331409498146086,-0.30018767485251796
57,-0.32858910070189945,-0.28950237048851263
58,-0.3272176055731822,-0.2868988818519718
59,-0.3370534630887436,-0.29552651401404495
60,-0.3378089988113517,-0.2839345335960388
61,-0.324415086869952,-0.2799104651906988
62,-0.328601899265333,-0.2863251750285809
63,-0.34607786466093626,-0.2929518402932764
64,-0.3344530302918319,-0.30110224459197493
65,-0.34309121695431793,-0.30607452268128865
66,-0.33461240539090886,-0.29525827231642965
67,-0.3317180603291049,-0.29801512648771095
68,-0.3293319501494633,-0.2926343918501676
69,-0.3292570704130957,-0.2961248631005759
70,-0.3407107080732073,-0.29126128947341834
71,-0.3339325140171413,-0.2915599123462216
72,-0.33444492541709725,-0.29957402800465677
73,-0.3334869683543338,-0.3030751547315618
74,-0.33103784683103465,-0.28232924754802996
75,-0.3366822838935706,-0.3011715931224299
76,-0.34139516273019266,-0.3022337699984456
77,-0.3305217276143906,-0.3025902766775299
78,-0.3381297545233354,-0.29923442333609196
79,-0.34128944439633846,-0.30083750892471484
80,-0.3313802911091577,-0.3026848972498716
81,-0.32998406197256447,-0.29685142177801865
82,-0.3276891272279281,-0.2948100170591375
83,-0.3413124094381357,-0.2966310724124804
84,-0.33343007932512125,-0.29585888326823057
85,-0.3366715209868253,-0.29630095126864675
86,-0.33347070456006145,-0.2950887454080058
87,-0.33420615068828785,-0.3004384358505626
88,-0.3332821812056288,-0.2928077588369558
89,-0.34743322218623,-0.28945989431915703
90,-0.3287687192918087,-0.29874720317976816
91,-0.34605076337409446,-0.3000010870970212
92,-0.3381533720815668,-0.2968598859650748
93,-0.34388567222893696,-0.30429620991696366
94,-0.3246490900135282,-0.2960424357718164
95,-0.33794873506974077,-0.298074218925539
0,-0.3348991724161001,-0.3002375718001481
1,-0.3330957494772874,-0.2958966064584124
2,-0.32894921210860223,-0.2929300744454939
3,-0.3206008691054124,-0.2957891739986755
4,-0.33613583330924696,-0.2976138526266748
5,-0.33153707486191875,-0.3012109290767502
6,-0.34394946893566986,-0.2993062135282454
7,-0.3294460976246706,-0.3010560161137319
8,-0.3418604214470108,-0.2990674075189528
9,-0.3270159260584758,-0.3001107792932909
10,-0.34102177482031304,-0.2987623237646543
11,-0.33469596025231596,-0.2954327526328328
12,-0.33309819382689604,-0.2962897541103782
13,-0.33629941917382755,-0.294787463251051
14,-0.3434726219910842,-0.29873138404154514
15,-0.3258335255279442,-0.295164670918014
16,-0.3302566544576125,-0.2981649018250979
17,-0.3349493349973972,-0.297220467538624
18,-0.33291010240662683,-0.2885293960571289
19,-0.336083105796407,-0.2968559871008108
20,-0.34215773916863773,-0.2941109544628269
21,-0.33033414024573104,-0.300054553937126
22,-0.3525105782217109,-0.29099394381046295
23,-0.33170397706734117,-0.2973192766472533
24,-0.331875943953229,-0.297738369677093
25,-0.34479157268538957,-0.2930662202966082
26,-0.33027420957168147,-0.2955544181577452
27,-0.34501303617180007,-0.2990703381352372
28,-0.3378308519643823,-0.3005983022215602
29,-0.3359544811310706,-0.30243441233268153
30,-0.3358784673749938,-0.29916696070314763
31,-0.3417058181453061,-0.2974778557871724
32,-0.34094329201376317,-0.3003530345120273
33,-0.33800162805109907,-0.29548123708138097
34,-0.3352904551133399,-0.29776012897491455
35,-0.3381603743021305,-0.2960949422238947
36,-0.3374650047375606,-0.29550903216823116
37,-0.3381506542776533,-0.3002301981815925
38,-0.33978216757172164,-0.29332403527511347
39,-0.32516766835607414,-0.2928298993425055
40,-0.32735529727268714,-0.29048101751358957
41,-0.33377050298910876,-0.29401808780628247
42,-0.33476746460625545,-0.2906700834468171
43,-0.33949127266933393,-0.2956257937373696
44,-0.33081321037092876,-0.2983423528762964
45,-0.3336854535263854,-0.28961646671478564
46,-0.34405704190076325,-0.292399776833398
47,-0.33396635378271805,-0.3063461338425731
48,-0.3448452517505764,-0.28562729633771455
49,-0.3394880168831226,-0.2988923260798821
50,-0.33462183421308345,-0.3046074044573438
51,-0.34071927552039805,-0.3019647601541582
52,-0.3331278322278991,-0.2956611071969127
53,-0.33695752173662186,-0.30112571179211794
54,-0.33738810809758996,-0.29602104621929126
55,-0.340494957527557,-0.2995616082961743
56,-0.32683282859565677,-0.29918043102536884
57,-0.3447429682571048,-0.2945890302186484
58,-0.3475946847771861,-0.29453956049222213
59,-0.34419848554834875,-0.3012076396863539
60,-0.3320470121257084,-0.3017398940992879
61,-0.3420428670558733,-0.27236621687700463
62,-0.3390393358010512,-0.3032630878490406
63,-0.33168463246810004,-0.30774102564696426
64,-0.3439251890549293,-0.30197017991935815
65,-0.3363137182801269,-0.2925224815096174
66,-0.3455599334882331,-0.2969665481494023
67,-0.3477596640586853,-0.29220528229252324
68,-0.3351481205457217,-0.3046938133436245
69,-0.3387106928935985,-0.30351644885409007
70,-0.33966583044498,-0.2918902512762573
71,-0.34924602829493007,-0.3078553768304678
72,-0.3366996576619703,-0.3081503366376018
73,-0.34261885583400725,-0.2801924256178049
74,-0.334699835676154,-0.29456462080662066
75,-0.33808469726489143,-0.30188886248148405
76,-0.3380062041669777,-0.3019138813673795
77,-0.33817727256130864,-0.29824836208270145
78,-0.3493700201056667,-0.306643233194456
79,-0.34628872492932417,-0.3013327793105618
80,-0.33938943883041284,-0.3021243316131634
81,-0.3461815268184348,-0.2937494015300667
82,-0.3471971521723456,-0.30784804218417994
83,-0.3353573080805159,-0.29648011235090405
84,-0.33901466933580543,-0.2926240304669181
85,-0.34087785142798754,-0.30129410375605575
86,-0.34470203827699847,-0.30412908111299786
87,-0.342597356185815,-0.28896367942893897
88,-0.3410191845464829,-0.2931543624663091
89,-0.3411949923796247,-0.303490739602309
90,-0.34285222435152374,-0.28932174008626205
91,-0.3374805416729885,-0.3055090164090251
92,-0.33956216930730176,-0.29599772688451703
93,-0.34172494790350744,-0.2989567115411654
94,-0.34621917978697214,-0.2947002940780514
95,-0.3456139811711718,-0.3024873736795488
96,-0.3394724671657269,-0.30206498438185386
97,-0.33042174600637875,-0.3016075346168581
98,-0.3472624423412176,-0.30196440514627393
99,-0.3338332456473859,-0.29055509233212734
100,-0.34700235426425935,-0.301304667533099
101,-0.3381618953668154,-0.30089578179867715
102,-0.3390711064522083,-0.2992626503928677
0,-0.3454511821269989,-0.29520971991203643
1,-0.3417529047715782,-0.30154322791885546
2,-0.3393676956104119,-0.2969947637437464
3,-0.33587351170453156,-0.3086569341984424
4,-0.3386057115652982,-0.30681339626783855
5,-0.343092679977417,-0.29815864923236135
6,-0.3452036458416553,-0.29866703624253743
7,-0.3438905041838747,-0.2980358571141631
8,-0.34333726911627627,-0.29046890696326455
9,-0.341130966050619,-0.2975142909275306
10,-0.3366372138261795,-0.2971904988472278
11,-0.3461176724942683,-0.2996569419955159
12,-0.3388662572312296,-0.2966342617522229
13,-0.33704935770316663,-0.2971477164671971
14,-0.33923859658217664,-0.2851749321261605
15,-0.34425811317954996,-0.2975006630787483
16,-0.33021968559307213,-0.3019299629952881
17,-0.3385477507555926,-0.29857542652350205
18,-0.33768893800399924,-0.3046737285433235
19,-0.34979697353769057,-0.2962526420315543
20,-0.3439084496486392,-0.3024247852000561
21,-0.34364197938530533,-0.2993933833562411
22,-0.33880921668476527,-0.2901165192271327
23,-0.33733724583597746,-0.29541194226060596
24,-0.34892183971168383,-0.3020949057497821
25,-0.3481993307694608,-0.29679187477289976
26,-0.3447277077078523,-0.2981494753570347
27,-0.34928230930257725,-0.2932659796961061
28,-0.3417583035655541,-0.29066036133975776
29,-0.3388266311128541,-0.307833058493478
30,-0.35324416267073183,-0.30200893800337236
31,-0.3387853685270977,-0.30179003798044646
32,-0.33938332972703156,-0.29748839434686597
33,-0.3298971338852032,-0.2872027224236792
0,-0.3428306202404201,-0.30571536048428044
1,-0.345025322044083,-0.30466543973147214
2,-0.33736173808574677,-0.2971193760960967
3,-0.33617580650668394,-0.303720073058055
4,-0.3510512651409954,-0.3044998023536179
